game_id,play_id,dci_supervised,dis_final,epa,pass_result,cluster_id
2023090700,2118,0.3257536173255271,0.22973754,-1.05706391436979,I,3
2023090700,2141,0.2967961802860921,0.30880436,-1.49196253204718,C,4
2023090700,2186,0.3011366404339596,0.3649616,-0.681459367275238,I,0
2023090700,2261,0.28772454118182883,0.3468153,-1.33424739446491,C,4
2023090700,2306,0.31319129750350455,0.3184026,-0.51318862196058,I,2
2023090700,2364,0.349575216253004,0.35488006,-8.47668955102563,IN,2
2023090700,2435,0.2742223835124585,0.08297538,0.2428507222794,C,3
2023090700,2487,0.27772579005943837,0.13208786,-0.600140603259206,I,3
2023090700,2510,0.28042761975501507,0.4413057,-0.0363277362193912,C,0
2023090700,2613,0.2878204932805726,0.63877803,1.44721733918414,C,5
2023090700,2638,0.23693751731566373,0.59724045,0.793106138007715,C,3
2023090700,2825,0.22583394532088313,0.4012259,0.962296477984637,C,4
2023090700,2906,0.28759483869795655,0.48625416,0.718973233597353,C,1
2023090700,2936,0.31213352374195236,0.35412535,-0.601219689589925,I,1
2023090700,2959,0.3119427585735286,0.150877,-1.50052659248468,I,1
2023090700,3032,0.2771430658772558,0.60701513,-0.63710896903649,I,4
2023090700,3089,0.21740807082079114,0.4664572,1.63580461591482,C,4
2023090700,3114,0.36268190339692,0.30424425,-1.88510378450155,I,0
2023090700,3185,0.3174316707917463,0.029709233,1.82942939456552,C,4
2023090700,3233,0.2386235447328773,0.04339189,0.354390228050761,C,3
2023090700,3324,0.33320499514790464,0.80630493,-1.34988837956917,I,1
2023090700,3461,0.3722912488463422,0.25575596,2.9458472840488,C,0
2023090700,3486,0.23159136173750497,0.584382,0.637902836082503,C,3
2023090700,3566,0.24030767174142448,0.55239904,2.12227008841,C,3
2023090700,3674,0.24867029987547337,0.694148,-0.0808297439943999,C,4
2023090700,3912,0.29274872904636373,0.6506261,-0.341856907121837,I,2
2023090700,3971,0.24762851120358828,0.06898301,-0.6549717921298,I,5
2023090700,3994,0.2311867267125899,0.07729709,-1.21716773672961,I,5
2023090700,4041,0.38508688177308453,0.38281253,-2.79222168284468,I,7
2023091000,185,0.3124798527874817,0.52076054,0.979371952824295,C,7
2023091000,661,0.22930722886038563,0.44887653,-4.18603467824869,IN,4
2023091000,842,0.27624005254941403,0.5169071,-0.900782882701606,I,0
2023091000,877,0.38250493105097194,0.20962937,-0.898603648878634,C,0
2023091000,927,0.2895406991232927,0.4803247,-0.661026147659868,I,0
2023091000,1046,0.3781363321904625,0.6742762,-0.254713372793049,C,5
2023091000,1193,0.3673021240619569,0.59862316,1.50713103171438,C,0
2023091000,1240,0.2635221591520742,0.44323507,0.933441879344173,C,3
2023091000,1300,0.267778031724708,0.6167506,-0.250358112971298,C,3
2023091000,1325,0.349575216253004,0.54183716,1.97889166313689,C,2
2023091000,1382,0.26660626517966235,0.71085984,0.945926588145085,C,1
2023091000,1429,0.3734004544386396,0.6252127,1.55561051511904,C,1
2023091000,1599,0.2756427778402451,0.03198933,-0.0380583186633885,C,0
2023091000,1697,0.23695149895042833,0.26473084,-0.29715991509147,I,4
2023091000,1720,0.30245857417692584,0.6846201,-0.397923685377464,I,5
2023091000,1743,0.35571640056561016,0.26433596,-0.813424090854824,I,5
2023091000,1837,0.3934516567488,0.20440021,0.805549316690303,C,0
2023091000,1925,0.22985563613053697,0.41941625,-0.529999599792063,C,3
2023091000,1972,0.26092576093445397,0.7962866,-0.320758469635621,C,3
2023091000,2101,0.345877903207056,0.29701227,-0.475992974359542,C,1
2023091000,2207,0.28849403965504944,0.26887244,-0.893334158230573,I,5
2023091000,2342,0.364867564388124,0.31420022,-0.355165789835155,C,3
2023091000,2389,0.3348833484029256,0.24491057,-4.84897045232356,IN,7
2023091000,2580,0.32406810173328077,0.3104719,-0.570714812260121,C,7
2023091000,2793,0.30076567256250125,0.46641907,1.10585675132461,C,2
2023091000,2823,0.3041893976992329,0.31578058,0.681839068303816,C,2
2023091000,3026,0.2532776995744924,0.5654155,0.594161555869505,C,4
2023091000,3078,0.3178305662470979,0.30505022,-0.550715484423563,I,7
2023091000,3260,0.21223320082361255,0.42707133,-0.758518325164914,C,4
2023091000,3369,0.2935574656262208,0.43567255,-0.3947639092803,I,0
2023091000,3421,0.33633404013032636,0.5629418,-1.43809938617051,I,4
2023091000,3486,0.2183351449046016,0.4328999,0.98603654676117,C,3
2023091000,3533,0.2950570451924483,0.22119628,2.68812167091528,C,6
2023091000,3886,0.2530616963690291,0.51745135,0.747729033348151,C,3
2023091000,3916,0.30914947564934964,0.17217228,0.509672221494839,C,2
2023091000,4107,0.3168513643942156,0.65527064,0.147385869524442,C,7
2023091000,4155,0.349575216253004,0.37848043,1.03782047051936,C,2
2023091001,166,0.26075335973726693,0.46633193,-0.152379963546991,C,4
2023091001,284,0.4085866926910308,0.94680625,-1.83426130912267,C,3
2023091001,407,0.28745131202198015,0.15446724,-0.608260042499751,C,1
2023091001,532,0.35051724605694634,0.4313384,-4.66642326349393,IN,1
2023091001,559,0.3168513338038195,0.3484692,-0.662511540576816,I,0
2023091001,893,0.36432105658128733,0.44990924,1.88695737428498,C,6
2023091001,1042,0.2928069974690817,0.4889312,-0.902623100671917,I,5
2023091001,1065,0.3710512125514383,0.39335722,-1.50915798125789,C,3
2023091001,1232,0.28221195306109276,0.7569808,-0.161094236769713,C,2
2023091001,1368,0.3673021240619569,0.5642027,1.61136758653447,C,0
2023091001,1438,0.43164974895139147,0.10112115,1.44433482689783,C,5
2023091001,1470,0.24547612287602508,0.7397585,0.0752642074367031,C,3
2023091001,1517,0.3337307206508518,0.52890617,1.33262054773513,C,3
2023091001,1549,0.28507755275662267,0.5337369,0.204649383667856,C,2
2023091001,1574,0.29866328177492024,0.42545614,1.10662470466923,C,2
2023091001,1797,0.430425135633659,0.7245535,-0.604518267849926,I,3
2023091001,1948,0.355798446127683,0.51144975,0.675556238857098,C,3
2023091001,1980,0.3083611705517786,0.4288857,1.28854691784363,C,7
2023091001,2033,0.25047817315691384,0.5082839,-0.408843231853098,I,3
2023091001,2151,0.24829434959353075,0.5104211,-0.214768829464447,C,1
2023091001,2351,0.27332273100779764,0.68168896,1.29384026839398,C,0
2023091001,2432,0.3781363321904625,0.6537645,2.64100082183722,C,7
2023091001,2469,0.3108568165903619,0.24577862,1.04294382920489,C,1
2023091001,2523,0.2905294894877118,0.5253567,0.389555528061464,C,1
2023091001,2759,0.30226821523446845,0.24417536,0.823464720044285,C,0
2023091001,3086,0.35724315708281246,0.026725907,1.68849259137642,C,5
2023091001,3111,0.31790387116078345,0.593777,0.68129193643108,C,7
2023091001,3216,0.3671293916494491,0.6226244,-1.45949540112633,I,7
2023091001,3257,0.24482967521090165,0.39999917,-0.732575052650645,I,4
2023091001,3302,0.3710821765120143,0.7177201,2.07278620102443,C,4
2023091001,3383,0.28392625377426034,0.66812646,1.51752756297356,C,1
2023091001,3514,0.30595422354520246,0.6436576,-0.58711529878201,I,6
2023091001,3879,0.30279853049145056,0.19139743,-0.852282902691513,I,0
2023091001,3902,0.28494234140018154,0.3908773,2.96377102646511,C,4
2023091001,4018,0.3251829937840389,0.09467993,2.87489696592093,C,3
2023091001,4191,0.2977066345462644,0.49688107,0.129374669166282,C,0
2023091001,4216,0.28213781587276576,0.6324208,-0.415467645507306,I,0
2023091001,4239,0.4093882690873868,0.873345,1.43133433128241,C,0
2023091001,4322,0.29037314639788475,0.46002066,-0.308709352742881,I,2
2023091001,4392,0.3668788708539915,0.30317274,-2.10148695943644,I,2
2023091001,4564,0.2890228452035347,0.652226,0.276538014179096,C,5
2023091001,4589,0.2791751318023593,0.7362556,-0.196636745007709,C,5
2023091001,4614,0.2322331203412079,0.62666804,-0.0448386425850913,C,4
2023091001,4639,0.33253720091251837,0.4441174,-0.0834599398076534,I,0
2023091001,4662,0.3548957222822365,0.50013924,-0.0565817006863654,C,0
2023091002,110,0.3285895249740162,0.21586674,2.36456456873566,C,5
2023091002,319,0.3258298361409113,0.20833728,-0.37107462529093,C,0
2023091002,444,0.35988236932242956,0.04178617,-2.02047280129045,I,0
2023091002,599,0.2645920564446199,0.3449662,-0.884748834650964,I,3
2023091002,767,0.3673021240619569,0.45535973,-0.543297542259097,C,0
2023091002,819,0.3254585618322188,0.24533814,0.406262674136087,C,7
2023091002,873,0.30287754201699546,0.5536273,1.35698474419769,C,7
2023091002,975,0.4494246330412066,0.01848216,-1.15798199828714,I,6
2023091002,1048,0.3055760857423393,0.16228867,-0.644351617898792,I,5
2023091002,1071,0.28851551561452243,0.4006068,-0.945457940455526,I,0
2023091002,1209,0.30899124058228755,0.4341968,-0.162401858251542,C,0
2023091002,1260,0.3846196623738232,0.23121193,-1.50384588143788,I,0
2023091002,1412,0.3475359971258451,0.21649732,-1.82880619144998,I,2
2023091002,1464,0.3631984546569906,0.6973869,0.694373878883198,C,5
2023091002,1540,0.30701216000885356,0.3044595,-0.735690673347563,I,7
2023091002,1832,0.3517477009701221,0.4385777,-1.45696560083888,I,2
2023091002,1944,0.2873317819797437,0.03855096,-0.0394790230784565,C,0
2023091002,1974,0.37087128238451283,0.58709455,-0.999396529747173,I,5
2023091002,2039,0.35854410121589647,0.10649332,-0.298349102493376,I,7
2023091002,2095,0.33805097835529085,0.3458616,1.18038871040335,C,2
2023091002,2127,0.3195539464408805,0.36857545,0.654287431330886,C,6
2023091002,2179,0.28392625377426034,0.63604176,0.178891073446721,C,1
2023091002,2211,0.3346902610176145,0.1684067,-0.388869844202418,I,6
2023091002,2441,0.3412726896207705,0.09549347,-1.21226572757587,I,0
2023091002,2517,0.31507378215278975,0.09309709,-0.955199362710118,I,2
2023091002,2620,0.3683323862174244,0.3456281,-0.377821923117153,C,6
2023091002,2693,0.27908949213620027,0.6666501,1.99055678583682,C,0
2023091002,2847,0.23920203819175154,0.21908116,0.328828932950273,C,2
2023091002,2872,0.2905323533139065,0.13524239,1.33663005405106,C,3
2023091002,2942,0.405092420186816,0.0011151779,-1.51938174595125,I,2
2023091002,3138,0.27015048775395284,0.7962999,-0.702645394485444,I,1
2023091002,3170,0.37117198401568413,0.7560705,-0.960739112924784,C,6
2023091002,3253,0.2893220631084017,0.39525166,1.23473834455945,C,4
2023091002,3314,0.4114621675889909,0.08719595,-0.923338632564992,I,7
2023091002,3337,0.37242434332212027,0.17520282,-1.37817786401138,C,7
2023091002,3409,0.25612050202128533,0.5818613,0.857097933068871,C,4
2023091002,3505,0.3031447696598183,0.10148004,-1.17580676870421,C,1
2023091002,3571,0.24976646160646226,0.75986636,-0.584734824020416,I,4
2023091002,3594,0.29420551566526115,0.39405063,-0.862041396088898,I,0
2023091002,3617,0.29271147043021994,0.47196293,-1.00513430777937,C,4
2023091002,3716,0.33438724294255057,0.34894428,1.1842083610245,C,1
2023091002,3787,0.29089096181633556,0.42547908,0.0027780360542237,C,5
2023091002,3812,0.34508250835848764,0.6442729,-0.791270023211837,I,4
2023091002,3835,0.2661402142629329,0.4687932,-1.63966037798673,C,4
2023091002,4036,0.37959772114332047,0.38106304,-1.57566886628047,I,7
2023091002,4124,0.33522793326195793,0.016053457,1.67274453432765,C,3
2023091003,81,0.2893220631084017,0.40675116,-0.956335089169443,I,4
2023091003,143,0.2486626952515873,0.13582553,-0.56844423734583,I,4
2023091003,166,0.29612519648494573,0.16121924,-0.203502551652491,C,0
2023091003,191,0.3310195780588902,0.11421925,-1.86874627857469,I,3
2023091003,263,0.3163447751854174,0.2081966,0.0720468321815133,C,5
2023091003,358,0.2713133119371833,0.15496556,0.746444158488885,C,0
2023091003,410,0.341141115121824,0.13321115,1.3671919015469,C,2
2023091003,529,0.340888576860162,0.7134453,2.98473585920874,C,1
2023091003,662,0.27601163171163284,0.13178109,0.299083618912846,C,0
2023091003,687,0.33088611599358886,0.45892525,1.17323548346758,C,3
2023091003,761,0.30835692377643825,0.40201318,1.71617968252394,C,2
2023091003,933,0.2740207556977886,0.4208498,0.812848115107045,C,3
2023091003,1171,0.22144636489714561,0.5015318,-7.74457784474362,IN,3
2023091003,1503,0.3230720356759896,0.006845195,-0.601069781696424,C,2
2023091003,1649,0.2992426461388305,0.7372057,2.30055441858713,C,7
2023091003,1706,0.36968939813642315,0.76549137,2.9966107866494,C,6
2023091003,1782,0.3011366404339596,0.2265774,-0.580665884073824,I,0
2023091003,1805,0.2909631895583854,0.16394562,2.71645128855016,C,5
2023091003,1841,0.33051441297170925,0.39295805,-4.85821099195164,C,2
2023091003,1929,0.3124798527874817,0.60867804,0.629895283025689,C,7
2023091003,1954,0.2925238565352568,0.35558063,0.637369049480185,C,2
2023091003,2062,0.29612519648494573,0.230702,-0.107023712946102,C,0
2023091003,2087,0.2643560084814477,0.5132252,0.376679747016169,C,0
2023091003,2204,0.295950708752358,0.61599576,-1.1016198550351,I,5
2023091003,2227,0.3594666880094067,0.46383443,-1.0896295090206,I,0
2023091003,2286,0.24130483327972485,0.18772604,0.975494516314939,C,4
2023091003,2369,0.3225933617533442,0.663557,0.897129068267532,C,6
2023091003,2519,0.2972254977576516,0.50196016,0.745073015103117,C,0
2023091003,2571,0.22373425935497815,0.2938578,-0.552486557280645,I,4
2023091003,2608,0.28128454757971266,0.027517809,2.1390081550926,C,0
2023091003,2638,0.2917783274963229,0.41093954,0.342597608687356,C,2
2023091003,2798,0.38546334322754905,0.7774311,-1.44732351135463,C,5
2023091003,2902,0.35839241771871566,0.4335868,-0.550432342104614,C,2
2023091003,2979,0.29259644695152687,0.31211665,-1.0132795269601,I,7
2023091003,3002,0.268312622255523,0.021384284,-0.105342509457842,C,2
2023091003,3202,0.22373425935497815,0.35434228,-0.0918981530703604,C,4
2023091003,3335,0.274426607157934,0.31883293,-0.716451491694897,I,0
2023091003,3409,0.3594666880094067,0.58579737,-1.06979733379558,I,0
2023091003,3645,0.3745137298759804,0.6044681,-1.88411189359613,I,7
2023091003,3750,0.28589333151697155,0.33676508,0.949339463026263,C,1
2023091003,3797,0.2889319066707766,0.32039085,-0.703460396151058,I,1
2023091003,3820,0.3437701573145681,0.59371144,0.126008808379993,C,6
2023091003,3845,0.35374740655632303,0.43908885,2.04218947951449,C,1
2023091003,3975,0.3023736501564138,0.33005935,-0.543149996548891,I,0
2023091003,3998,0.27601163171163284,0.107803196,-3.62645854789298,IN,0
2023091003,4047,0.2961560813017675,0.36665916,1.41877902811393,C,2
2023091003,4153,0.27383898436329435,0.6176868,1.25541652587708,C,5
2023091003,4201,0.24033368543581715,0.007249639,1.18244806677103,C,5
2023091003,4258,0.29435382043922176,0.56109625,0.0629211589694023,C,2
2023091003,4283,0.374550860140538,0.02041326,1.01168435590807,C,6
2023091003,4308,0.3340719074696474,0.3360598,0.672474051301833,C,6
2023091003,4333,0.32176026981560335,0.86362934,0.388421085546724,C,1
2023091003,4363,0.3204170680278693,0.68856645,-0.468323716660962,I,6
2023091003,4416,0.3371680927118853,0.7570068,-0.789621007919777,C,1
2023091003,4494,0.4085359230454455,0.7141509,-0.39439555403078,I,1
2023091003,4551,0.3972921631389341,0.21585573,-4.17310614848975,I,6
2023091004,124,0.3509998243008176,0.5542282,-1.66863702377304,I,4
2023091004,196,0.2836076098304492,0.34748477,-1.00613362086006,I,5
2023091004,219,0.38250493105097194,0.18550937,-1.53898682328872,C,0
2023091004,315,0.2975832560619706,0.40073466,0.995207803323865,C,5
2023091004,340,0.2209023603241822,0.50846165,-0.387083611451089,C,4
2023091004,365,0.34955129033000454,0.0150212785,2.42144373478368,C,0
2023091004,390,0.29435382043922176,0.5220026,-0.516430631047115,I,2
2023091004,413,0.29321193233821496,0.63119715,1.21031103469431,C,2
2023091004,438,0.32313747790079017,0.43004945,-0.165288885589689,C,1
2023091004,542,0.2579360859542705,0.6088034,0.686640677507967,C,0
2023091004,592,0.2795016688679553,0.24822007,-0.918507928960025,I,7
2023091004,695,0.4075524501498609,0.1460466,-1.76274274243042,I,7
2023091004,766,0.2241529346299293,0.46313083,-0.731839232612401,C,4
2023091004,821,0.32391660681655116,0.76630914,-0.429613415384665,I,6
2023091004,936,0.22373425935497815,0.17156811,0.0401489660143852,C,4
2023091004,983,0.26568716882442206,0.51053494,-2.01995400385931,C,4
2023091004,1190,0.28615486434651494,0.52742404,1.56578804296441,C,0
2023091004,1300,0.22288178860006916,0.5046233,-0.912325016688555,C,3
2023091004,1326,0.38137340935277103,0.21226555,5.50534625630826,C,7
2023091004,1540,0.2837913953259467,0.6166991,1.20885204873048,C,0
2023091004,1594,0.1652899287542867,0.7385283,-0.102562820538878,C,3
2023091004,1641,0.3830933855063006,0.66800827,1.89588286739308,C,7
2023091004,1676,0.3083514462356987,0.7407962,0.830637545732316,C,1
2023091004,1701,0.3090120794511006,0.66946274,-0.483812507882249,I,1
2023091004,1746,0.33555102814154736,0.1497686,-1.16920108353952,I,1
2023091004,1839,0.2816988271240519,0.77829,-0.75059520220384,I,0
2023091004,1933,0.2673541449938241,0.24348325,-0.405674241483212,C,3
2023091004,1958,0.2950425087986477,0.35242847,-0.431912573985755,C,4
2023091004,2077,0.32718808580380265,0.4780092,1.15192183095496,C,3
2023091004,2102,0.2925238565352568,0.33430547,0.660391658893786,C,2
2023091004,2154,0.3423678863645,0.7904229,-0.37277538725175,I,6
2023091004,2177,0.35933329932074565,0.89169323,3.61318860249594,C,6
2023091004,2234,0.29147752907094326,0.75610095,-0.40076268138364,I,0
2023091004,2257,0.2779123107562992,0.6884103,0.173896576045081,C,0
2023091004,2287,0.3375825836344763,0.7136953,0.583673598244786,C,5
2023091004,2312,0.39691549165697343,0.27152625,2.35940104234032,C,7
2023091004,2344,0.26456852503520506,0.8210873,0.542698950157501,C,1
2023091004,2369,0.34695799886554196,0.5916124,-4.58688461291604,IN,6
2023091004,2505,0.38031578652208203,0.77150977,2.07059794128872,C,5
2023091004,2607,0.3027065941269341,0.110790774,1.28965457831509,C,2
2023091004,2701,0.32852874036635255,0.46289656,-0.425794223905541,I,6
2023091004,2724,0.27558290158071025,0.5634804,-0.658364732866175,C,1
2023091004,2749,0.36432105658128733,0.5558055,-0.523339707753621,C,6
2023091004,2827,0.3486156335705993,0.44068187,-1.02237745036837,I,1
2023091004,2850,0.3747738694672829,0.64892036,2.9260901059024,C,6
2023091004,2936,0.3016011994304085,0.22441188,-0.0707443184219301,C,0
2023091004,2961,0.3792320718211601,0.40220693,1.49338319362141,C,5
2023091004,3030,0.3026062085063195,0.82824445,1.08844677568413,C,2
2023091004,3105,0.37474818468417825,0.2591695,2.55136502208188,C,6
2023091004,3177,0.3900572102028754,0.42995024,1.49703546764795,C,6
2023091004,3244,0.31432842071568895,0.5296912,-0.602132583619095,I,6
2023091004,3365,0.2907615370616439,0.75160396,1.47096353629604,C,1
2023091004,3429,0.2779123107562992,0.6686088,0.0632895356975496,C,0
2023091004,3584,0.23025348310677182,0.7302605,-1.20735411485657,C,4
2023091004,3616,0.257719104422135,0.48944706,-0.0443721381016076,C,0
2023091004,3641,0.36441095698353126,0.037102766,-1.52781295031309,I,0
2023091004,3690,0.2878204932805726,0.64494854,0.0017975596711039,C,5
2023091004,3849,0.33446831923581904,0.06545758,1.21497932064813,C,5
2023091004,3874,0.29037314639788475,0.31769133,0.345868065021932,C,2
2023091004,3922,0.35370371591396826,0.50129235,-1.44867664179765,C,2
2023091004,4015,0.24668955937054973,0.15341839,-0.0769454531837255,C,0
2023091004,4040,0.3181166852106154,0.5680635,-1.05657461029477,I,5
2023091004,4122,0.3204413418057516,0.7000714,-0.36831533536315,C,2
2023091004,4249,0.33660713448079327,0.02895269,1.9001816441305,C,2
2023091005,159,0.309292828005383,0.64773816,-0.369243415305391,I,1
2023091005,228,0.22546325402314218,0.20165901,-1.14190136268735,I,6
2023091005,301,0.2507332737978317,0.77314943,1.60666265757754,C,0
2023091005,331,0.32327618894605636,0.3194639,-0.0962267045397311,C,3
2023091005,383,0.35839241771871566,0.35936567,1.91163595253602,C,2
2023091005,721,0.39906142367806924,0.5076665,0.498999952571467,C,7
2023091005,768,0.3235610406909547,0.6604065,0.916341713280417,C,6
2023091005,793,0.2860848583321639,0.7536145,-0.436934071476571,I,1
2023091005,849,0.39267955817191424,0.79799503,-1.02722005918622,C,1
2023091005,991,0.2987483468702165,0.54804426,-0.547516064252704,C,5
2023091005,1016,0.37043917063984955,0.7127231,-1.29425723990425,I,0
2023091005,1065,0.2878204932805726,0.68070966,-0.669948595110327,I,5
2023091005,1217,0.27565758625039877,0.53292966,1.88145576044917,C,0
2023091005,1289,0.36884686323971433,0.35559016,-1.12794472719543,C,0
2023091005,1394,0.36157876594251187,0.5097004,-1.51611504517496,I,0
2023091005,1721,0.29612857013748145,0.4385851,-0.521014378638938,I,5
2023091005,1766,0.39058409551429096,0.7310349,-2.63187958055642,IN,4
2023091005,2166,0.3249796754266592,0.7183511,0.347659672959708,C,7
2023091005,2251,0.32349499240590307,0.19100472,0.460359428834636,C,6
2023091005,2283,0.40961520707867405,0.39867833,-2.83553516311804,IN,6
2023091005,2366,0.3168008913165353,0.7619439,-0.191822111606598,C,0
2023091005,2440,0.2633331961573478,0.35554287,-3.4898062471766,IN,3
2023091005,2518,0.34068544479875784,0.03837183,4.15167329204269,C,0
2023091005,2670,0.2845234760924537,0.2677082,0.885665519163013,C,0
2023091005,2720,0.3124798527874817,0.6135635,-0.955918076680973,I,7
2023091005,2834,0.28441081138720514,0.38421658,0.505103463307023,C,0
2023091005,2964,0.35839241771871566,0.364897,-1.84916625311598,I,2
2023091005,3042,0.25726432871166216,0.4974942,-0.438705651089549,C,0
2023091005,3067,0.3781363321904625,0.65939426,-3.45668068900704,IN,5
2023091005,3128,0.3223105040262121,0.58337134,0.79988414735999,C,6
2023091005,3208,0.38881732691289866,0.71557206,3.25614899990615,C,6
2023091005,3358,0.3745137298759804,0.5972184,2.37386943912134,C,5
2023091005,3383,0.24221633218460875,0.15128613,0.76657943893224,C,4
2023091005,3413,0.29536632759893805,0.6899813,-0.484403109876439,I,2
2023091005,3436,0.31876792748856136,0.7839857,1.10669654235244,C,7
2023091005,3483,0.27978797802745725,0.37906945,-0.68830827367492,I,1
2023091005,3578,0.2879967162002658,0.020359444,-0.75720148649998,C,1
2023091005,3603,0.380592840539398,0.74651396,-0.980204424704425,I,6
2023091005,3698,0.3048365371119195,0.5037734,1.34097140585072,C,0
2023091005,3774,0.3594666880094067,0.25837204,2.62687802803703,C,0
2023091005,3850,0.25539459053691355,0.6662259,-0.352919911500067,C,3
2023091005,3875,0.37087128238451283,0.48747358,-1.66408470808528,I,7
2023091005,3984,0.35571640056561016,0.23405693,1.96734938235022,C,5
2023091005,4036,0.29437044494070347,0.21633968,2.01909319346305,C,2
2023091005,4124,0.3281682445738468,0.6219985,-0.732558945193887,I,6
2023091005,4147,0.33718163048585015,0.37655514,-0.566400193492882,C,1
2023091005,4270,0.27001286471573976,0.49382958,0.135168849839829,C,0
2023091006,55,0.29542347621634596,0.37516958,0.124025834724307,C,0
2023091006,144,0.3124798527874817,0.5823379,0.172827814938501,C,7
2023091006,213,0.32913376993022025,0.6612462,2.73977102921344,C,2
2023091006,282,0.3320195112619919,0.29528856,1.42573118943255,C,6
2023091006,431,0.30990312790324137,0.6076831,-3.78569097793661,IN,4
2023091006,492,0.34142935899974375,0.77478623,2.19135468872264,C,7
2023091006,550,0.2966876545812383,0.4652961,0.0875439709052444,C,6
2023091006,575,0.2998032476868747,0.42660567,-0.824777359608561,I,6
2023091006,598,0.3711642535256166,0.6152807,-0.48836075887084,C,6
2023091006,775,0.2521968367962956,0.44853956,-0.54395005479455,C,3
2023091006,822,0.3407275347247466,0.103917435,-1.57715384406038,I,7
2023091006,899,0.2521255580713259,0.4762168,0.307258650660515,C,3
2023091006,960,0.1686177732149138,0.5963372,-0.52092885505408,I,3
2023091006,1027,0.29037314639788475,0.3896378,1.22128010704182,C,2
2023091006,1096,0.37471801101001867,0.42930356,1.85601730493363,C,6
2023091006,1143,0.32330237382633464,0.74833757,2.9839225061005,C,6
2023091006,1207,0.24928046433079049,0.39954352,-1.5461648683995,C,4
2023091006,1421,0.19723210073281794,0.73100936,-0.0190016257110983,C,3
2023091006,1446,0.4826788360313132,0.6629609,3.27627988898894,C,7
2023091006,1717,0.38137340935277103,0.18402085,-1.49238249147311,I,7
2023091006,1828,0.3736593120112619,0.46215975,1.5123144807294,C,5
2023091006,1974,0.3422602997496535,0.2853595,0.75568053056486,C,7
2023091006,1999,0.2915857774857215,0.22919455,-0.251505075779278,I,6
2023091006,2156,0.2415945700669468,0.38438806,-0.0579730637837201,C,4
2023091006,2188,0.29077074019781224,0.3543082,-0.365013754926622,I,0
2023091006,2274,0.30076567256250125,0.44613665,0.294616580184083,C,2
2023091006,2299,0.35351715824119,0.025587274,1.10730245808372,C,2
2023091006,2324,0.3088963042545408,0.11409041,0.610569424577989,C,6
2023091006,2380,0.3711642535256166,0.59923023,-1.1103031350649,I,6
2023091006,2415,0.3568719904853784,0.80955464,1.7465775932651,C,1
2023091006,2470,0.288647503651439,0.6894637,-0.550005550787318,C,1
2023091006,2529,0.34531908114978893,0.42402178,2.17147641646443,C,1
2023091006,2657,0.26972001478812924,0.7250153,0.501352390507236,C,5
2023091006,2736,0.23609500713919995,0.66126573,1.63933320902288,C,5
2023091006,2861,0.30245857417692584,0.6923728,0.997682207264006,C,5
2023091006,2930,0.3745656488135142,0.31349882,2.65097453352064,C,0
2023091006,3078,0.3011366404339596,0.303722,-0.266305861063302,C,0
2023091006,3137,0.37242434332212027,0.28767052,-1.84512448776513,I,5
2023091006,3234,0.2946774510855305,0.47878754,-0.0825935101602226,C,2
2023091006,3295,0.27816813572259547,0.77584976,0.63530576613266,C,1
2023091006,3422,0.27558290158071025,0.6787459,-0.239962187828496,C,1
